,strAccount,strText,DateTime,fltCompound,fltPositive,fltNeutral,fltNegative,hrsApart
211,@CNN,"""Super Size Me"" filmmaker Morgan Spurlock admitted to sexual misconduct in a confession titled, ""I am part of the p… https://t.co/QEU4JPvuDt",2017-12-15 02:50:16,0.6486,0.227,0.773,0.0,0
212,@CNN,"Morgan Spurlock, the filmmaker behind ""Super Size Me,"" is leaving his production company after detailing his own hi… https://t.co/LgwLvTH4AI",2017-12-15 02:48:22,0.5994,0.178,0.822,0.0,0
213,@CNN,"US Ambassador to the UN Nikki Haley says missile debris is proof of a ""pattern of behavior"" from Iran, and evidence… https://t.co/bpKOvrjYjD",2017-12-15 02:41:05,0.0,0.0,1.0,0.0,0
214,@CNN,The NYPD has opened an investigation into music mogul Russell Simmons after multiple women accused the music mogul… https://t.co/NEcSEf4ycU,2017-12-15 02:34:00,-0.296,0.0,0.891,0.109,0
215,@CNN,"A top White House economist predicts Sen. Marco Rubio will ultimately be a ""yes"" on the GOP tax bill despite his th… https://t.co/JbHcmcZd6S",2017-12-15 02:21:06,0.2023,0.083,0.917,0.0,0
216,@CNN,"Step inside the world's largest all-glass underwater restaurant, where you can dine with the fishes without getting… https://t.co/WskgiKVKq6",2017-12-15 02:16:11,0.0,0.0,1.0,0.0,0
217,@CNN,Here's what to know about the latest US sanctions against Russia https://t.co/uia3i6dHbR https://t.co/IdIQ6U2i5i,2017-12-15 02:11:06,0.0,0.0,1.0,0.0,0
218,@CNN,"RT @AC360: The GOP is ""losing the future"": Republican Gov. John Kasich on his party's loss in Alabama https://t.co/1Co8qGKsfb",2017-12-15 02:02:05,-0.5994,0.0,0.776,0.224,0
219,@CNN,"On the five-year anniversary of the Sandy Hook massacre, White House press secretary Sarah Sanders says the Trump a… https://t.co/11ap9kc2zd",2017-12-15 02:01:03,0.0,0.0,1.0,0.0,0
220,@CNN,"The world really, really loves British television https://t.co/Hcrg7JagU9 https://t.co/pTEGDxElym",2017-12-15 04:31:10,0.6453,0.348,0.652,0.0,0
221,@CNN,"These smart, self-driving buses are being tested in China: https://t.co/RhWudfnWlV via @cnntech https://t.co/2TckF1BKLI",2017-12-15 04:17:52,0.4019,0.184,0.816,0.0,0
222,@CNN,Sen. Ron Johnson asked FBI Director Christopher Wray for more information about edits to former director James Come… https://t.co/8sB9LUybm9,2017-12-15 04:01:08,0.0,0.0,1.0,0.0,0
223,@CNN,"It's time for Congress to override US President Trump's foreign policy powers, write Madeleine K. Albright and Davi… https://t.co/cBvOQoYlOv",2017-12-15 03:46:04,0.0,0.0,1.0,0.0,0
224,@CNN,"""Amazing Grace."" Tonight, on the solemn 5-year anniversary of the Sandy Hook shooting, we remember the 26 innocent… https://t.co/dGFUudPUid",2017-12-15 03:33:57,0.5423,0.172,0.769,0.059,0
225,@CNN,"The 20 children and six adults killed five years ago at Sandy Hook Elementary School in Newtown, Connecticut will b… https://t.co/yZ34yIxdDu",2017-12-15 03:31:08,-0.6705,0.0,0.816,0.184,0
226,@CNN,A procession was held in Fillmore to honor a firefighter killed in southern California's Thomas Fire… https://t.co/duZf5xs6f7,2017-12-15 03:21:59,-0.3182,0.155,0.628,0.217,0
227,@CNN,White House press secretary Sarah Sanders said that President Trump had spoken with Rupert Murdoch to congratulate… https://t.co/PFGEq2Sjfs,2017-12-15 03:16:05,0.0,0.0,1.0,0.0,0
228,@CNN,A firefighter was killed in southern California's massive Thomas Fire. A procession was held in his honor on highwa… https://t.co/eB36h5XWNw,2017-12-15 03:15:05,-0.5719,0.127,0.598,0.275,0
229,@CNN,A court calls for an inquiry into allegations of judicial misconduct against Judge Alex Kozinski… https://t.co/yIT8uyoFeK,2017-12-15 03:01:05,0.0,0.0,1.0,0.0,0
230,@CNN,RT @CNNOpinion: .@madeleine and @RepDavidEPrice: It's time for Congress to override #Trump's foreign policy powers https://t.co/2cw5RqNcZr,2017-12-15 02:53:41,0.0,0.0,1.0,0.0,0
231,@CNN,"""Super Size Me"" filmmaker Morgan Spurlock admitted to sexual misconduct in a confession titled, ""I am part of the p… https://t.co/QEU4JPvuDt",2017-12-15 02:50:16,0.6486,0.227,0.773,0.0,0
232,@CNN,"Morgan Spurlock, the filmmaker behind ""Super Size Me,"" is leaving his production company after detailing his own hi… https://t.co/LgwLvTH4AI",2017-12-15 02:48:22,0.5994,0.178,0.822,0.0,0
233,@CNN,"US Ambassador to the UN Nikki Haley says missile debris is proof of a ""pattern of behavior"" from Iran, and evidence… https://t.co/bpKOvrjYjD",2017-12-15 02:41:05,0.0,0.0,1.0,0.0,0
234,@CNN,The NYPD has opened an investigation into music mogul Russell Simmons after multiple women accused the music mogul… https://t.co/NEcSEf4ycU,2017-12-15 02:34:00,-0.296,0.0,0.891,0.109,0
235,@CNN,"A top White House economist predicts Sen. Marco Rubio will ultimately be a ""yes"" on the GOP tax bill despite his th… https://t.co/JbHcmcZd6S",2017-12-15 02:21:06,0.2023,0.083,0.917,0.0,0
236,@CNN,"Step inside the world's largest all-glass underwater restaurant, where you can dine with the fishes without getting… https://t.co/WskgiKVKq6",2017-12-15 02:16:11,0.0,0.0,1.0,0.0,0
237,@CNN,Here's what to know about the latest US sanctions against Russia https://t.co/uia3i6dHbR https://t.co/IdIQ6U2i5i,2017-12-15 02:11:06,0.0,0.0,1.0,0.0,0
238,@CNN,"RT @AC360: The GOP is ""losing the future"": Republican Gov. John Kasich on his party's loss in Alabama https://t.co/1Co8qGKsfb",2017-12-15 02:02:05,-0.5994,0.0,0.776,0.224,0
239,@CNN,"On the five-year anniversary of the Sandy Hook massacre, White House press secretary Sarah Sanders says the Trump a… https://t.co/11ap9kc2zd",2017-12-15 02:01:03,0.0,0.0,1.0,0.0,0
240,@CNN,The US government is cutting aid to some Somali military units amid allegations of misuse of funds and corruption b… https://t.co/ErTAoX3Wq1,2017-12-15 01:54:34,-0.128,0.0,0.93,0.07,0
241,@CNN,RT @AC360: Democrat Sen. Mark Warner: Every senior Trump intel official acknowledges the threat of Russian interference https://t.co/9sMUUf…,2017-12-15 01:51:58,-0.5267,0.0,0.833,0.167,0
242,@CNN,"Long waits for medical care, possible misuse of solitary confinement and inappropriate treatment of detainees were… https://t.co/TIQJ26b5dC",2017-12-15 01:51:20,0.4939,0.167,0.833,0.0,0
243,@CNN,US Sen. Lindsey Graham said in an interview that he believes there's a 30% chance President Trump will order a firs… https://t.co/GtTCK03uKE,2017-12-15 01:45:44,0.25,0.095,0.905,0.0,0
244,@CNN,RT @AC360: Keeping Them Honest: The meddling in the election isn't some conspiracy. All the intelligence agencies say it happened. A threat…,2017-12-15 01:40:24,0.8472,0.338,0.662,0.0,0
245,@CNN,"""Child care deserts"" are leaving rural parents with few options https://t.co/Nu5jyNwqdm https://t.co/XMBarhSowz",2017-12-15 01:33:02,0.4939,0.225,0.775,0.0,0
246,@CNN,"""2017 has been a turbulent and trying year for women,"" but there are reasons to be optimistic about 2018, writes Ma… https://t.co/85m3KyP112",2017-12-15 01:28:28,0.4497,0.129,0.871,0.0,0
247,@CNN,What key Republican senators are saying about voting for the GOP tax plan https://t.co/PieUkgST4L https://t.co/LVj9oy6GBz,2017-12-15 01:20:33,0.0,0.0,1.0,0.0,0
248,@CNN,"An Ohio driver accused of plowing into a crowd protesting a white nationalist rally this summer in Charlottesville,… https://t.co/sX2znpkgTl",2017-12-15 01:19:09,-0.6124,0.0,0.75,0.25,0
249,@CNN,"RT @AC360: ""Very troubling ... a very serious national security threat"" Democrat Sen. Mark Warner reacts to report President Trump does not…",2017-12-15 01:15:47,-0.7288,0.094,0.598,0.309,0
250,@CNN,Democrats are crying foul at the GOP for planning to vote on the tax reform bill without waiting for Doug Jones to… https://t.co/GIcJ9tYqaY,2017-12-15 01:06:09,-0.4767,0.0,0.876,0.124,0
251,@CNN,"US President Trump spoke on the phone with his Russian counterpart Vladimir Putin, who earlier in the day praised p… https://t.co/KBhIVhsFEu",2017-12-15 01:01:04,0.4939,0.138,0.862,0.0,0
252,@CNN,"""Sunday Night Football"" takes a big hit as NFL ratings still struggle https://t.co/EJQAMu4ibm https://t.co/hyiAfNxk95",2017-12-15 00:54:01,-0.3182,0.0,0.839,0.161,0
253,@CNN,"RT @OutFrontCNN: ""We can't make them...it's a free economy, and we're a democracy, but what we can do is give them the incentives to do the…",2017-12-15 00:50:06,0.273,0.11,0.821,0.069,0
254,@CNN,A bill that could keep women from having abortions in Down syndrome cases is heading to Ohio Gov. John Kasich's des… https://t.co/GOfr0WlH5X,2017-12-15 00:49:49,0.0,0.0,1.0,0.0,0
255,@CNN,"RT @OutFrontCNN: ""He's trying one last time, I respect that. But...I don't think anyone thinks that Rubio is going to hold up this bill."" -…",2017-12-15 00:43:59,0.4767,0.119,0.881,0.0,0
256,@CNN,"Omarosa Manigault Newman, a senior staffer who recently departed the White House and the only African-American draw… https://t.co/vn2vLbqFEx",2017-12-15 00:42:49,0.0,0.0,1.0,0.0,0
257,@CNN,The White House says it's not aware of anything that could have prevented Sandy Hook https://t.co/jT9QAw9DBT https://t.co/Qc7tSStu6G,2017-12-15 00:33:46,0.0258,0.064,0.936,0.0,0
258,@CNN,How Mueller's path was muddied in two weeks https://t.co/yuOlODAWbm https://t.co/Pz8HsokAkI,2017-12-15 00:30:53,0.0,0.0,1.0,0.0,0
259,@CNN,"A White House senior adviser at the Department of Homeland Security has previously:

- Promoted birtherism
- Said O… https://t.co/hHOPKBpbpJ",2017-12-15 00:18:56,0.6369,0.257,0.743,0.0,0
260,@CNN,RT @CNNPolitics: Democratic Sen. Ron Wyden says President Trump is “clearly stonewalling” new Russia sanctions https://t.co/lttDuw7d7j,2017-12-15 00:10:11,0.0,0.0,1.0,0.0,0
261,@CNN,Rep. Adam Schiff says he's concerned Republicans are working to end the Russia investigation https://t.co/QrYRvPeDtj https://t.co/wLTp2dKKBg,2017-12-15 00:01:09,0.0,0.0,1.0,0.0,0
262,@CNN,Rep. Adam Schiff on off-site interviews: The critical point is none of this is necessary; these witnesses are willi… https://t.co/G8UFhyBu6a,2017-12-14 23:54:34,-0.3182,0.0,0.892,0.108,0
263,@CNN,"Rep. Adam Schiff questions if Republicans are trying to shut down Russia probe, cites witness interviews being cond… https://t.co/yLR77GxOIA",2017-12-14 23:53:03,0.0,0.0,1.0,0.0,0
264,@CNN,The House Intelligence Committee plans to hold two off-site interviews in New York next week with high-profile witn… https://t.co/kdoGI4geXg,2017-12-14 23:50:41,0.4767,0.147,0.853,0.0,0
265,@CNN,21st Century Fox executive co-chairman Rupert Murdoch brushed off the sexual harassment scandals that have roiled F… https://t.co/i3a2ju584L,2017-12-14 23:46:04,-0.7717,0.0,0.705,0.295,0
266,@CNN,Trump literally cuts the red tape on regulations | Analysis by CNN's Brenna Williams https://t.co/XV4vmt4Qsc https://t.co/s4ABfVZz8t,2017-12-14 23:41:43,-0.296,0.0,0.864,0.136,0
267,@CNN,"35% of Interior Department employees say they were harassed in the past year, according to a newly released survey… https://t.co/SAdjQwcVtl",2017-12-14 23:14:20,-0.5423,0.0,0.837,0.163,0
268,@CNN,A UN official who just returned from several days speaking with North Korean officials in Pyongyang has told CNN th… https://t.co/8lhAulj2JR,2017-12-14 23:08:54,0.0,0.0,1.0,0.0,0
269,@CNN,Democrats are increasingly grappling with the likelihood that Congress could push a decision on DACA into January… https://t.co/BMyMxTuZcE,2017-12-14 23:03:29,0.0,0.0,1.0,0.0,0
270,@CNN,"Sen. Ron Wyden: “If there’s any effort by the President to interfere with Bob Mueller’s work, I think that’s going… https://t.co/h2dx0yzBgM",2017-12-14 22:49:51,0.0,0.0,1.0,0.0,0
271,@CNN,"RT @TheLeadCNN: Speaker Paul Ryan has had soul searching conversations about his future with friends, some of his close friends tell CNN. T…",2017-12-14 22:47:52,0.7351,0.228,0.772,0.0,0
272,@CNN,5 reasons why Paul Ryan should definitely quit in 2018 | Analysis by CNN's Chris Cillizza https://t.co/3Dj9tHiPlz https://t.co/1YP5m0o90c,2017-12-14 22:47:14,0.4019,0.153,0.847,0.0,0
273,@CNN,"The vote to roll back #netneutrality rules was slammed by tech giants like Amazon, Facebook and Netflix.

It was ap… https://t.co/YPICOEoTzj",2017-12-14 22:47:13,0.4939,0.181,0.819,0.0,0
274,@CNN,RT @CNNSitRoom: Sen. Marco Rubio told congressional leadership that he will not support the latest version of the GOP tax bill if the legis…,2017-12-14 22:34:18,-0.3089,0.0,0.911,0.089,0
275,@CNN,Republican Sen. Marco Rubio says he will not support the latest version of the GOP tax bill if the legislation does… https://t.co/bwHgKGKZVw,2017-12-14 22:31:19,-0.3089,0.0,0.903,0.097,0
276,@CNN,"Refinery29 is laying off 34 employees, about 7% of its workforce, citing ""the challenges and tough decisions that c… https://t.co/2JFY2IIonJ",2017-12-14 22:24:58,-0.0516,0.062,0.865,0.072,0
277,@CNN,"Cruise control designs could solve the vexing problem of phantom traffic jams, in which cars suddenly screech to a… https://t.co/xamVmmsaiW",2017-12-14 22:19:27,-0.5994,0.073,0.694,0.233,0
278,@CNN,Amazon and Google are fighting an increasingly ugly battle that could drag their customers and their future busines… https://t.co/3mZBYrEl0v,2017-12-14 22:13:51,-0.8225,0.065,0.538,0.396,0
279,@CNN,"The outside money that fueled a Doug Jones win, visualized https://t.co/PRql6SRrBo https://t.co/r3P20R5p8w",2017-12-14 22:08:23,0.5859,0.275,0.725,0.0,0
280,@CNN,Climate change in the Northern Arctic is happening so quickly it's forcing NOAA and others to rewrite a data-correc… https://t.co/wd38WfXa4Q,2017-12-14 22:00:49,0.0,0.0,1.0,0.0,0
281,@CNN,1 number that suggests a MAJOR Democratic wave is coming in 2018 | Analysis by CNN's Chris Cillizza https://t.co/62IfplfkTg,2017-12-14 21:45:17,0.0772,0.08,0.92,0.0,0
282,@CNN,"Disney doubles down on sports, despite ESPN woes https://t.co/WUWBwqSV7i https://t.co/DgDs8YpYq5",2017-12-14 21:34:06,0.3412,0.211,0.789,0.0,0
283,@CNN,"Sources in the Senate tell CNN they have been worried about Sen. John McCain recently, describing him as looking in… https://t.co/SZ6KMhOqwW",2017-12-14 21:29:00,-0.296,0.0,0.901,0.099,0
284,@CNN,"RT @CNNnewsroom: As Republican state Rep. Dan Johnson is found dead of a single gunshot wound, Brendan McCarthy - of the Kentucky Center fo…",2017-12-14 21:27:08,-0.6486,0.0,0.83,0.17,0
285,@CNN,"With a $4,999 starting price, Apple has released its most expensive computer yet. This iMac Pro could set you back… https://t.co/SZmbu1WMFx",2017-12-14 21:16:00,0.0,0.0,1.0,0.0,0
286,@CNN,"Ady Barkan, who is battling ALS and confronted Sen. Jeff Flake while on a flight, says he's concerned about how the… https://t.co/zW9WgfHSkE",2017-12-14 20:58:12,-0.4404,0.0,0.83,0.17,0
287,@CNN,"""I was a healthy 33-year-old, and I'm not going to be a healthy 34-year-old"": Ady Barkan, who is battling ALS and c… https://t.co/wqKb25Pf6e",2017-12-14 20:46:41,0.5106,0.212,0.706,0.082,0
288,@CNN,"""The political upsets we've seen this year in New Jersey, Virginia and Alabama represent not so much a blue wave as… https://t.co/cY8pEuBDlu",2017-12-14 20:29:17,-0.3612,0.0,0.889,0.111,0
289,@CNN,"President Trump cuts ribbon meant to symbolize ""red tape"" to show his administration’s goal of cutting regulations… https://t.co/0qp0yI9Ut3",2017-12-14 20:07:56,-0.4019,0.0,0.812,0.188,0
290,@CNN,RT @CNNPolitics: President Trump shows off a chart of regulations on highway permits https://t.co/CfD0xBQJuC,2017-12-14 20:00:01,0.0,0.0,1.0,0.0,0
291,@CNN,"“Let’s cut the red tape,” President Trump says before snipping a red ribbon between stacks of paper meant to show h… https://t.co/nfmWUzrdL4",2017-12-14 19:56:58,-0.2732,0.0,0.905,0.095,0
292,@CNN,"RT @CNNPolitics: President Trump: ""I am challenging my cabinet to find and remove every single outdated, unlawful and excessive regulation…",2017-12-14 19:44:10,0.1531,0.078,0.922,0.0,0
293,@CNN,"President Trump says his administration has achieved ""regulatory savings"" for the first time in decades: ""For every… https://t.co/3RLrU4CXmp",2017-12-14 19:43:00,0.0,0.0,1.0,0.0,0
294,@CNN,An accomplished British surgeon has admitted branding two of his patients' livers with his initials… https://t.co/vswR6HWWsi,2017-12-14 19:39:08,0.5106,0.235,0.765,0.0,0
295,@CNN,President Trump speaks at the White House as the GOP's tax bill nears final vote. Watch CNN: https://t.co/UYpqI3w42L https://t.co/OcwOF0aPUu,2017-12-14 19:34:44,0.0,0.0,1.0,0.0,0
296,@CNN,"The 20 children and six adults killed five years ago at Sandy Hook Elementary School in Newtown, Connecticut will b… https://t.co/PxedfjAPEs",2017-12-14 19:30:13,-0.6705,0.0,0.816,0.184,0
297,@CNN,"John McCain calls out Trump for his anti-media remarks, saying the President ""must understand his harmful rhetoric… https://t.co/xb95lkKb1s",2017-12-14 19:20:07,0.0,0.0,1.0,0.0,0
298,@CNN,An American diplomat who resigned in disgust last week says she believes the Trump administration is putting Americ… https://t.co/OoWLjnB4SZ,2017-12-14 19:09:05,-0.7096,0.0,0.742,0.258,0
299,@CNN,"House Speaker Paul Ryan has had conversations about his future with friends, who say they believe it's possible he… https://t.co/llVDGpJ55u",2017-12-14 18:58:54,0.4767,0.14,0.86,0.0,0
300,@FoxNews,".@gen_jackkeane on the possibility of a military option against North Korea: ""This is not President Bush, this is n… https://t.co/4Zdk3qF5qX",2017-12-15 04:30:30,0.0,0.0,1.0,0.0,0
301,@FoxNews,"Wreaths Across America volunteers have placed a wreath at 400,000 tombstones of US veterans at Arlington National C… https://t.co/ViWEhjFUOA",2017-12-15 04:18:52,0.0,0.0,1.0,0.0,0
302,@FoxNews,'Tis the season! Take a look at New York City during the most wonderful time of year. https://t.co/IAFrXFZtGx,2017-12-15 04:05:06,0.6468,0.211,0.789,0.0,0
303,@FoxNews,Prominent appeals court judge to be investigated over sex misconduct claims https://t.co/pUvrwRjRMB,2017-12-15 03:58:57,0.3182,0.173,0.827,0.0,0
304,@FoxNews,"Las Vegas gunman Stephen Paddock’s $5M estate to be settled in court, judge says https://t.co/AYAQm03HN5",2017-12-15 03:51:22,0.0,0.0,1.0,0.0,0
305,@FoxNews,".@GOPChairwoman on winning Republican votes in midterm elections: ""We have to start showing up in these blue states… https://t.co/bfzhGgeDgu",2017-12-15 03:43:54,0.5267,0.159,0.841,0.0,0
306,@FoxNews,"#Trump, Putin talk North Korea in phone call 
https://t.co/SjuCmAdDOU",2017-12-15 03:41:29,0.0,0.0,1.0,0.0,0
307,@FoxNews,.@IngrahamAngle: Mueller Probe 'Irreparably Tainted' After Revelations of Anti-Trump Bias https://t.co/g9gKx84fOy,2017-12-15 03:41:00,-0.1027,0.0,0.877,0.123,0
308,@FoxNews,".@GOPChairwoman on @POTUS: ""He's ready for 2018, he's always looking to help people's lives be better and he's focu… https://t.co/KUVVpDjNr3",2017-12-15 03:39:21,0.7964,0.323,0.677,0.0,0
309,@FoxNews,".@seanspicer on @SpeakerRyan: ""He's got a lot to be proud of but I think he sees the next few years as an opportuni… https://t.co/z0XgInQQIW",2017-12-15 03:30:38,0.2617,0.089,0.911,0.0,0
310,@FoxNews,".@seanspicer on reports of @SpeakerRyan stepping down: ""I think one of the traps that we as Conservatives need to s… https://t.co/TNdxWslntL",2017-12-15 03:28:47,0.0,0.0,1.0,0.0,0
311,@FoxNews,".@AmbJohnBolton on bias in Mueller investigation: ""I think James Comey so badly bungled the Clinton email investiga… https://t.co/5sjg8gKHbr",2017-12-15 03:21:06,-0.6588,0.0,0.748,0.252,0
312,@FoxNews,".@AmbJohnBolton on bias in Mueller investigation: ""I think we are seeing the destruction of the reputation of the J… https://t.co/V1MeMZvVaF",2017-12-15 03:18:21,-0.6249,0.0,0.779,0.221,0
313,@FoxNews,".@IngrahamAngle: ""What we've seen over the past seven months of the Mueller investigation reveals a lot about how b… https://t.co/oQQClSsMEF",2017-12-15 03:15:47,0.0,0.0,1.0,0.0,0
314,@FoxNews,".@dbongino : ""If there was a text message in 2008 right before the election between 2 senior @FBI agents investigat… https://t.co/9X9WMNY50m",2017-12-15 03:04:09,0.0,0.0,1.0,0.0,0
315,@FoxNews,".@newtgingrich on possible @HillaryClinton and @FBI investigations: ""The Attorney General has to step up to the pla… https://t.co/mzEVoyG0Hv",2017-12-15 02:51:23,0.0,0.0,1.0,0.0,0
316,@FoxNews,"President @realDonaldTrump's grandson Luke is hard at work in the Oval Office to “#MakeAmericaGreatAgain,” accordin… https://t.co/kV0O0ySmJc",2017-12-15 02:42:44,-0.1027,0.0,0.915,0.085,0
317,@FoxNews,".@newtgingrich on Comey's draft statement about @FBI's investigation of @HillaryClinton's emails: ""At every level,… https://t.co/fybZwzPMdf",2017-12-15 02:40:06,0.0,0.0,1.0,0.0,0
318,@FoxNews,".@newtgingrich on Comey's draft statement about @FBI's investigation of @HillaryClinton's emails: ""I think AG Sessi… https://t.co/TpsiCBEDWb",2017-12-15 02:35:41,0.0,0.0,1.0,0.0,0
319,@FoxNews,.@TomFitton on trying to 'hold [Hillary Clinton] accountable' by getting her email records from State &amp; Justice Dep… https://t.co/DCauCVG7lQ,2017-12-15 02:25:40,0.5267,0.159,0.841,0.0,0
320,@FoxNews,".@gen_jackkeane on the possibility of a military option against North Korea: ""This is not President Bush, this is n… https://t.co/4Zdk3qF5qX",2017-12-15 04:30:30,0.0,0.0,1.0,0.0,0
321,@FoxNews,"Wreaths Across America volunteers have placed a wreath at 400,000 tombstones of US veterans at Arlington National C… https://t.co/ViWEhjFUOA",2017-12-15 04:18:52,0.0,0.0,1.0,0.0,0
322,@FoxNews,'Tis the season! Take a look at New York City during the most wonderful time of year. https://t.co/IAFrXFZtGx,2017-12-15 04:05:06,0.6468,0.211,0.789,0.0,0
323,@FoxNews,Prominent appeals court judge to be investigated over sex misconduct claims https://t.co/pUvrwRjRMB,2017-12-15 03:58:57,0.3182,0.173,0.827,0.0,0
324,@FoxNews,"Las Vegas gunman Stephen Paddock’s $5M estate to be settled in court, judge says https://t.co/AYAQm03HN5",2017-12-15 03:51:22,0.0,0.0,1.0,0.0,0
325,@FoxNews,".@GOPChairwoman on winning Republican votes in midterm elections: ""We have to start showing up in these blue states… https://t.co/bfzhGgeDgu",2017-12-15 03:43:54,0.5267,0.159,0.841,0.0,0
326,@FoxNews,"#Trump, Putin talk North Korea in phone call 
https://t.co/SjuCmAdDOU",2017-12-15 03:41:29,0.0,0.0,1.0,0.0,0
